p1_ip_total_len,p1_ip_ttl,p1_inter_arrival_time,p2_ip_total_len,p2_ip_ttl,p2_inter_arrival_time,p3_ip_total_len,p3_ip_ttl,p3_inter_arrival_time,p4_ip_total_len,p4_ip_ttl,p4_inter_arrival_time,p5_ip_total_len,p5_ip_ttl,p5_inter_arrival_time,label
501,46,0,116,62,0.02791881561279297,98,62,0.015598058700561523,95,62,3.0040740966796875e-05,87,62,4.00543212890625e-05,icloud.com
266,46,0,116,62,0.03010702133178711,98,62,0.00603795051574707,95,62,0.0001571178436279297,87,62,0.0010149478912353516,icloud.com
501,44,0,116,62,0.027988910675048828,98,62,0.003698110580444336,95,62,5.3882598876953125e-05,87,62,3.0994415283203125e-06,icloud.com
501,45,0,116,62,0.04276704788208008,98,62,0.006000041961669922,95,62,6.198883056640625e-05,87,62,0.0001308917999267578,icloud.com
930,44,0,147,44,5.0067901611328125e-06,116,62,0.024288177490234375,98,62,0.013546943664550781,95,62,6.389617919921875e-05,icloud.com
500,46,0,116,62,0.025642871856689453,98,62,0.012104034423828125,95,62,7.510185241699219e-05,87,62,6.9141387939453125e-06,icloud.com
354,45,0,116,62,0.01691889762878418,98,62,0.015543937683105469,95,62,5.0067901611328125e-06,87,62,2.1457672119140625e-06,icloud.com
500,46,0,116,62,0.03671693801879883,98,62,0.00708317756652832,95,62,0.0013120174407958984,87,62,0.00012302398681640625,icloud.com
502,46,0,116,62,0.027250051498413086,98,62,0.019807815551757812,95,62,6.198883056640625e-06,87,62,7.891654968261719e-05,icloud.com
502,46,0,116,62,0.022349119186401367,98,62,0.0025310516357421875,95,62,2.288818359375e-05,87,62,0.0002551078796386719,icloud.com
264,46,0,116,62,0.028596162796020508,98,62,0.015298843383789062,95,62,0.00010204315185546875,87,62,0.0005419254302978516,icloud.com
501,45,0,116,61,0.026493072509765625,98,61,0.007083892822265625,95,61,7.152557373046875e-06,87,61,3.2901763916015625e-05,icloud.com
500,64,0,116,64,0.10118508338928223,98,64,0.01214289665222168,95,64,3.814697265625e-05,87,64,2.86102294921875e-06,icloud.com
502,46,0,116,62,0.06340789794921875,98,62,3.314018249511719e-05,95,62,0.0001468658447265625,87,62,3.0994415283203125e-06,icloud.com
415,43,0,132,62,0.031564950942993164,1159,62,0.03215599060058594,627,62,8.106231689453125e-06,355,43,0.06056094169616699,icloud.com
600,44,0,119,44,1.0013580322265625e-05,116,62,0.027955055236816406,98,62,0.01796698570251465,95,62,3.600120544433594e-05,icloud.com
500,46,0,116,62,0.028779983520507812,98,62,0.012303829193115234,95,62,4.410743713378906e-05,87,62,2.86102294921875e-06,icloud.com
669,64,0,132,64,0.09774208068847656,1164,64,0.014005899429321289,337,64,0.0019130706787109375,658,64,0.2589700222015381,icloud.com
500,46,0,116,62,0.027712106704711914,98,62,0.012991905212402344,95,62,7.915496826171875e-05,87,62,5.793571472167969e-05,icloud.com
500,46,0,116,62,5.355166912078857,98,62,2.5033950805664062e-05,95,62,3.790855407714844e-05,87,62,1.5974044799804688e-05,icloud.com
969,43,0,116,62,0.05374407768249512,98,62,0.012745857238769531,95,62,2.002716064453125e-05,87,62,2.8133392333984375e-05,icloud.com
116,62,0,98,62,0.03654122352600098,95,62,0.0006279945373535156,87,62,2.8848648071289062e-05,527,62,0.0016131401062011719,icloud.com
684,47,0,116,63,0.047094106674194336,98,63,6.580352783203125e-05,95,63,5.412101745605469e-05,87,63,6.389617919921875e-05,icloud.com
354,45,0,116,62,0.04264116287231445,98,62,2.288818359375e-05,95,62,3.695487976074219e-05,87,62,1.5974044799804688e-05,icloud.com
502,46,0,116,62,0.016061067581176758,98,62,0.015086889266967773,95,62,0.0003190040588378906,87,62,3.504753112792969e-05,icloud.com
517,64,0,116,64,0.1080927848815918,98,64,0.03271818161010742,95,64,4.792213439941406e-05,87,64,1.1920928955078125e-05,icloud.com
1269,46,0,132,60,0.05283403396606445,1164,60,0.007920980453491211,337,60,4.0531158447265625e-06,355,46,0.03682208061218262,icloud.com
684,47,0,116,63,0.019199848175048828,98,63,0.02367997169494629,95,63,0.00012302398681640625,87,63,1.5974044799804688e-05,icloud.com
265,46,0,116,62,0.03029608726501465,98,62,0.018754005432128906,95,62,5.9604644775390625e-06,87,62,5.1975250244140625e-05,icloud.com
502,46,0,116,62,0.023406028747558594,98,62,0.014169931411743164,95,62,2.3126602172851562e-05,87,62,0.000125885009765625,icloud.com
689,45,0,116,63,0.051152944564819336,98,63,0.00516200065612793,95,63,9.703636169433594e-05,87,63,6.508827209472656e-05,icloud.com
500,45,0,116,62,0.016457796096801758,98,62,0.0011181831359863281,95,62,3.2901763916015625e-05,87,62,0.0012021064758300781,icloud.com
502,45,0,116,62,0.014513969421386719,98,62,0.0022361278533935547,95,62,7.390975952148438e-05,87,62,0.0002090930938720703,icloud.com
501,46,0,116,62,0.024704933166503906,98,62,0.0048520565032958984,95,62,0.0009329319000244141,87,62,2.7894973754882812e-05,icloud.com
354,44,0,116,62,0.2201390266418457,323,44,0.053082942962646484,385,44,0.0005660057067871094,83,62,0.03540921211242676,icloud.com
501,46,0,116,62,0.05409502983093262,323,46,0.04355907440185547,98,62,0.0002079010009765625,95,62,5.0067901611328125e-06,icloud.com
264,46,0,116,62,0.057710886001586914,98,62,2.2172927856445312e-05,95,62,2.8848648071289062e-05,87,62,0.00045299530029296875,icloud.com
500,64,0,116,64,0.015608072280883789,98,64,0.012552022933959961,95,64,2.09808349609375e-05,87,64,1.9073486328125e-06,icloud.com
265,43,0,116,62,0.08361482620239258,98,62,0.0027129650115966797,95,62,5.0067901611328125e-06,87,62,4.506111145019531e-05,icloud.com
516,64,0,116,62,0.0764460563659668,98,62,0.03301405906677246,95,62,0.00096893310546875,87,62,1.811981201171875e-05,icloud.com
500,46,0,116,62,0.04303693771362305,98,62,0.024971961975097656,95,62,3.0994415283203125e-05,87,62,0.004115104675292969,icloud.com
501,64,0,116,64,0.026393890380859375,98,64,0.010385990142822266,95,64,1.1920928955078125e-05,87,64,4.0531158447265625e-06,icloud.com
600,44,0,120,44,5.0067901611328125e-06,116,62,0.03878903388977051,98,62,0.010969877243041992,95,62,1.9073486328125e-06,icloud.com
502,45,0,116,62,0.0099029541015625,98,62,0.0006780624389648438,95,62,3.695487976074219e-05,87,62,5.793571472167969e-05,icloud.com
501,46,0,116,62,0.031273841857910156,98,62,0.0037839412689208984,95,62,3.123283386230469e-05,87,62,3.1948089599609375e-05,icloud.com
501,46,0,116,62,0.027312040328979492,98,62,3.0994415283203125e-06,95,62,2.86102294921875e-06,87,62,3.0994415283203125e-06,icloud.com
501,64,0,116,64,0.12308883666992188,98,64,0.014611005783081055,95,64,1.5020370483398438e-05,87,64,0.0003330707550048828,icloud.com
264,45,0,116,62,0.022633075714111328,98,62,0.0036361217498779297,95,62,0.0016009807586669922,87,62,9.703636169433594e-05,icloud.com
687,47,0,116,63,0.018404006958007812,98,63,0.016717910766601562,95,63,0.00014209747314453125,87,63,0.0004398822784423828,icloud.com
898,45,0,116,62,0.010322093963623047,98,62,0.01050877571105957,95,62,0.0007162094116210938,87,62,3.0994415283203125e-05,icloud.com
501,64,0,116,64,0.09246301651000977,98,64,0.011842012405395508,95,64,5.2928924560546875e-05,87,64,3.0994415283203125e-06,icloud.com
116,62,0,98,62,0.0033788681030273438,95,62,3.314018249511719e-05,87,62,5.602836608886719e-05,327,62,0.0001068115234375,icloud.com
897,45,0,116,62,0.026651859283447266,98,62,0.01600503921508789,95,62,4.0531158447265625e-06,87,62,1.1920928955078125e-05,icloud.com
492,43,0,116,63,0.2162461280822754,98,63,0.02241992950439453,95,63,5.0067901611328125e-06,87,63,4.0531158447265625e-06,icloud.com
356,45,0,116,62,0.0430450439453125,98,62,1.1920928955078125e-05,95,62,3.0994415283203125e-06,87,62,2.86102294921875e-06,icloud.com
501,44,0,116,62,0.017344951629638672,323,44,0.10324811935424805,385,44,0.0007758140563964844,95,44,0.02132105827331543,icloud.com
502,45,0,116,62,0.02531886100769043,98,62,0.0017380714416503906,95,62,1.0013580322265625e-05,87,62,0.0005009174346923828,icloud.com
116,62,0,98,62,0.016762971878051758,95,62,5.0067901611328125e-06,87,62,1.4066696166992188e-05,526,62,7.200241088867188e-05,icloud.com
500,64,0,116,64,0.017097949981689453,98,64,0.013102054595947266,95,64,1.4066696166992188e-05,87,64,1.2874603271484375e-05,icloud.com
502,39,0,116,63,0.029848098754882812,98,63,0.0026578903198242188,95,63,0.0001900196075439453,87,63,6.198883056640625e-05,icloud.com
266,45,0,116,62,0.023576974868774414,98,62,0.008645057678222656,95,62,2.9802322387695312e-05,87,62,0.0009500980377197266,icloud.com
492,39,0,116,63,0.01571512222290039,98,63,0.01087808609008789,95,63,1.0967254638671875e-05,87,63,4.0531158447265625e-06,icloud.com
501,46,0,116,62,0.18250608444213867,323,46,0.04982900619506836,385,46,0.0008678436279296875,98,62,0.21735906600952148,icloud.com
840,64,0,116,64,0.023122072219848633,98,64,0.0030279159545898438,95,64,0.0013251304626464844,87,64,5.9604644775390625e-06,icloud.com
266,46,0,116,62,0.023032188415527344,98,62,0.002652883529663086,95,62,3.910064697265625e-05,87,62,2.002716064453125e-05,icloud.com
897,44,0,116,62,0.02877497673034668,98,62,0.013361215591430664,95,62,8.082389831542969e-05,87,62,0.00047206878662109375,icloud.com
502,46,0,116,62,0.03864002227783203,98,62,0.03666400909423828,95,62,9.894371032714844e-05,87,62,1.5974044799804688e-05,icloud.com
501,45,0,116,62,0.028532028198242188,98,62,0.002980947494506836,95,62,3.0040740966796875e-05,87,62,2.7179718017578125e-05,icloud.com
501,46,0,116,62,0.017738819122314453,98,62,0.002279996871948242,95,62,8.0108642578125e-05,87,62,0.00031495094299316406,icloud.com
354,44,0,116,62,0.23334002494812012,323,44,0.048992156982421875,385,44,0.0006887912750244141,469,62,0.07670116424560547,icloud.com
501,44,0,116,62,0.08335995674133301,98,62,0.018600940704345703,95,62,6.508827209472656e-05,87,62,4.0531158447265625e-06,icloud.com
501,64,0,116,64,0.16544413566589355,98,64,9.059906005859375e-06,95,64,1.0967254638671875e-05,87,64,8.821487426757812e-06,icloud.com
501,46,0,116,62,0.02992391586303711,98,62,0.0037529468536376953,95,62,0.0005271434783935547,87,62,0.0006020069122314453,icloud.com
501,45,0,116,62,0.022388935089111328,98,62,0.004591226577758789,95,62,4.38690185546875e-05,87,62,3.0994415283203125e-06,icloud.com
492,44,0,116,63,0.026307106018066406,98,63,0.007158041000366211,95,63,3.814697265625e-06,87,63,9.5367431640625e-07,icloud.com
501,46,0,116,62,0.023864030838012695,98,62,0.004060029983520508,95,62,1.9073486328125e-06,87,62,0.0010631084442138672,icloud.com
500,46,0,116,62,0.041871070861816406,98,62,0.018168926239013672,95,62,5.817413330078125e-05,87,62,2.86102294921875e-06,icloud.com
1280,45,0,153,45,5.9604644775390625e-06,116,63,0.03494691848754883,98,63,0.0057179927825927734,95,63,2.8133392333984375e-05,icloud.com
501,46,0,116,62,0.019611120223999023,323,46,0.04923582077026367,385,46,0.00013208389282226562,98,62,0.13985204696655273,icloud.com
500,46,0,116,62,0.05053400993347168,98,62,0.02711200714111328,95,62,2.288818359375e-05,87,62,0.0004010200500488281,icloud.com
501,45,0,116,62,0.02513408660888672,98,62,0.02211785316467285,95,62,6.699562072753906e-05,87,62,0.012829065322875977,icloud.com
502,46,0,116,62,0.028371810913085938,98,62,0.011052131652832031,95,62,6.4849853515625e-05,87,62,2.8133392333984375e-05,icloud.com
501,46,0,116,62,0.03519010543823242,98,62,0.024663925170898438,95,62,4.601478576660156e-05,87,62,0.0004010200500488281,icloud.com
897,44,0,116,62,0.044814109802246094,98,62,0.002804994583129883,95,62,2.6941299438476562e-05,87,62,5.91278076171875e-05,icloud.com
501,45,0,116,62,0.01646113395690918,323,45,0.04736781120300293,385,45,0.00040912628173828125,95,45,0.02097296714782715,icloud.com
600,44,0,119,44,0.01061701774597168,98,62,0.8596110343933105,95,62,0.008805036544799805,87,62,0.011507987976074219,icloud.com
493,46,0,116,62,0.01624917984008789,98,62,0.007417917251586914,95,62,5.0067901611328125e-06,87,62,3.0994415283203125e-06,icloud.com
1071,47,0,104,64,0.05376601219177246,75,64,0.014175176620483398,1170,64,0.0006158351898193359,71,64,4.315376281738281e-05,icloud.com
968,48,0,116,62,0.03579902648925781,98,62,0.0021080970764160156,95,62,3.886222839355469e-05,87,62,4.100799560546875e-05,icloud.com
930,45,0,147,45,5.9604644775390625e-06,116,62,0.03416109085083008,98,62,0.011482000350952148,95,62,4.792213439941406e-05,icloud.com
501,64,0,116,64,0.31260013580322266,98,64,9.799003601074219e-05,95,64,1.0967254638671875e-05,87,64,1.5020370483398438e-05,icloud.com
684,47,0,116,63,0.03421592712402344,98,63,0.03277420997619629,95,63,4.887580871582031e-05,87,63,0.0030901432037353516,icloud.com
908,45,0,116,62,0.020545005798339844,98,62,0.0029740333557128906,95,62,1.6927719116210938e-05,87,62,1.5020370483398438e-05,icloud.com
265,46,0,116,62,0.01612401008605957,98,62,0.014101028442382812,95,62,1.7881393432617188e-05,87,62,2.4080276489257812e-05,icloud.com
502,46,0,116,62,0.025952816009521484,98,62,0.01106405258178711,95,62,7.915496826171875e-05,87,62,2.6941299438476562e-05,icloud.com
491,47,0,116,63,0.015731096267700195,98,63,0.003943920135498047,95,63,4.0531158447265625e-06,87,63,3.0994415283203125e-06,icloud.com
501,46,0,116,62,0.024396181106567383,323,46,0.048219919204711914,385,46,0.00037097930908203125,98,62,0.13057494163513184,icloud.com
600,45,0,119,45,7.867813110351562e-06,116,62,0.0640859603881836,323,45,0.04451704025268555,385,45,0.0008451938629150391,icloud.com
501,46,0,116,62,0.07390308380126953,323,46,0.04657411575317383,385,46,0.0005548000335693359,98,62,0.22515320777893066,icloud.com
500,46,0,116,62,0.042886972427368164,98,62,0.026002168655395508,95,62,1.7881393432617188e-05,87,62,2.9087066650390625e-05,icloud.com
500,46,0,116,62,0.019013166427612305,98,62,0.013620853424072266,95,62,3.0040740966796875e-05,87,62,5.412101745605469e-05,icloud.com
502,46,0,116,62,0.030332088470458984,98,62,0.0038280487060546875,95,62,2.86102294921875e-06,87,62,2.1457672119140625e-06,icloud.com
496,47,0,116,63,0.04908299446105957,98,63,0.005612850189208984,95,63,2.1457672119140625e-06,87,63,0.0017819404602050781,icloud.com
930,45,0,148,45,5.0067901611328125e-06,116,62,0.02297186851501465,98,62,0.0037560462951660156,95,62,7.295608520507812e-05,icloud.com
264,46,0,116,62,0.031075000762939453,98,62,0.002290964126586914,95,62,1.0967254638671875e-05,87,62,5.316734313964844e-05,icloud.com
652,64,0,149,64,3.0994415283203125e-06,116,64,0.0526270866394043,98,64,0.01245880126953125,95,64,5.0067901611328125e-06,icloud.com
500,45,0,116,62,0.018594026565551758,98,62,0.008861064910888672,95,62,0.0005879402160644531,87,62,1.9073486328125e-05,icloud.com
600,45,0,119,45,0.015710115432739258,116,62,0.5166888236999512,98,62,1.0013580322265625e-05,95,62,2.4080276489257812e-05,icloud.com
356,44,0,116,62,0.03877592086791992,98,62,0.03647899627685547,95,62,0.0014181137084960938,87,62,2.384185791015625e-05,icloud.com
492,45,0,116,63,0.010518789291381836,98,63,0.010168075561523438,95,63,0.0007469654083251953,87,63,5.0067901611328125e-06,icloud.com
1269,46,0,132,62,0.03531503677368164,337,62,0.015848875045776367,355,46,0.03324103355407715,355,46,0.000247955322265625,icloud.com
683,47,0,116,63,0.027032136917114258,98,63,0.04399394989013672,323,47,0.002540111541748047,385,47,0.000331878662109375,icloud.com
500,45,0,116,62,0.07275700569152832,98,62,0.06509113311767578,95,62,4.0531158447265625e-06,87,62,0.0002028942108154297,icloud.com
500,46,0,116,62,0.07270407676696777,98,62,2.193450927734375e-05,95,62,2.5987625122070312e-05,87,62,2.4080276489257812e-05,icloud.com
501,44,0,116,62,0.07551288604736328,98,62,2.9087066650390625e-05,95,62,3.600120544433594e-05,87,62,0.00010395050048828125,icloud.com
1259,45,0,132,63,0.010910987854003906,1159,63,0.0056819915771484375,417,63,0.0004279613494873047,355,45,0.04318499565124512,icloud.com
265,46,0,116,62,0.04395699501037598,98,62,0.024258852005004883,95,62,3.314018249511719e-05,87,62,0.0013298988342285156,icloud.com
1269,46,0,132,62,0.039285898208618164,415,62,0.01660299301147461,355,46,0.030606985092163086,355,46,0.0004229545593261719,icloud.com
265,46,0,116,62,0.025851964950561523,98,62,0.017436981201171875,95,62,3.0994415283203125e-06,87,62,3.790855407714844e-05,icloud.com
265,46,0,116,62,0.032668113708496094,98,62,0.01553201675415039,95,62,1.6927719116210938e-05,87,62,0.0004899501800537109,icloud.com
502,46,0,116,62,0.19458699226379395,98,62,7.200241088867188e-05,95,62,1.4066696166992188e-05,87,62,1.5974044799804688e-05,icloud.com
265,46,0,116,62,0.04060006141662598,98,62,0.005652904510498047,95,62,7.295608520507812e-05,87,62,0.0023469924926757812,icloud.com
355,45,0,116,62,0.12792396545410156,98,62,0.008738040924072266,95,62,9.393692016601562e-05,87,62,0.002493143081665039,icloud.com
1236,44,0,116,63,0.025316953659057617,98,63,0.008910894393920898,95,63,2.4080276489257812e-05,87,63,0.0002551078796386719,icloud.com
502,46,0,116,62,0.022580862045288086,98,62,0.0017991065979003906,95,62,0.0017099380493164062,87,62,2.1457672119140625e-06,icloud.com
264,46,0,116,62,0.026513099670410156,98,62,0.018016815185546875,95,62,3.409385681152344e-05,87,62,1.0967254638671875e-05,icloud.com
356,45,0,116,62,0.015359878540039062,98,62,0.0012860298156738281,95,62,2.5987625122070312e-05,87,62,0.00047707557678222656,icloud.com
501,49,0,116,62,0.1344449520111084,98,62,0.005504131317138672,95,62,5.984306335449219e-05,87,62,5.0067901611328125e-06,icloud.com
501,46,0,116,62,0.0374448299407959,323,46,0.0487821102142334,385,46,0.0004858970642089844,466,62,0.019338130950927734,icloud.com
897,44,0,116,62,0.04222583770751953,98,62,0.030972957611083984,95,62,0.0006721019744873047,87,62,9.894371032714844e-05,icloud.com
501,45,0,116,62,0.02890181541442871,98,62,0.0022230148315429688,95,62,3.0994415283203125e-06,87,62,5.507469177246094e-05,icloud.com
500,45,0,116,62,0.1325550079345703,98,62,0.022219181060791016,95,62,8.20159912109375e-05,87,62,1.9073486328125e-06,icloud.com
690,47,0,116,63,0.030160188674926758,98,63,0.0026628971099853516,95,63,6.794929504394531e-05,87,63,0.001374959945678711,icloud.com
500,46,0,116,62,0.07716012001037598,98,62,1.2874603271484375e-05,95,62,3.910064697265625e-05,87,62,2.5033950805664062e-05,icloud.com
1452,47,0,104,47,0.00286102294921875,132,63,0.014256954193115234,1148,63,0.03483414649963379,457,63,6.389617919921875e-05,icloud.com
684,47,0,116,63,0.014394044876098633,98,63,0.013157844543457031,95,63,0.000843048095703125,87,63,5.1021575927734375e-05,icloud.com
896,45,0,116,61,0.03324103355407715,98,61,0.008705854415893555,95,61,1.71661376953125e-05,87,61,2.7894973754882812e-05,icloud.com
684,47,0,116,63,0.017489910125732422,98,63,0.011166095733642578,95,63,5.507469177246094e-05,87,63,6.985664367675781e-05,icloud.com
264,46,0,116,62,0.047579050064086914,98,62,5.0067901611328125e-06,95,62,2.8133392333984375e-05,87,62,6.29425048828125e-05,icloud.com
265,46,0,116,62,0.03125309944152832,98,62,0.01761603355407715,95,62,1.1920928955078125e-05,87,62,2.6941299438476562e-05,icloud.com
265,46,0,116,62,0.02115607261657715,98,62,0.012364864349365234,95,62,3.409385681152344e-05,87,62,2.6941299438476562e-05,icloud.com
1270,46,0,132,62,0.046794891357421875,1164,62,0.002351999282836914,338,62,0.0012412071228027344,355,46,0.1485300064086914,icloud.com
500,64,0,116,64,0.029100894927978516,98,64,0.017136096954345703,95,64,1.0013580322265625e-05,87,64,0.004875898361206055,icloud.com
500,64,0,116,64,0.11162996292114258,98,64,0.006300926208496094,95,64,1.0967254638671875e-05,87,64,0.0005640983581542969,icloud.com
500,64,0,116,64,0.07196688652038574,98,64,0.014954090118408203,95,64,0.0008440017700195312,87,64,2.86102294921875e-06,icloud.com
116,63,0,98,63,0.0008580684661865234,95,63,0.0003859996795654297,87,63,3.4809112548828125e-05,1185,63,0.001680135726928711,icloud.com
501,45,0,116,62,0.017697811126708984,98,62,0.003576993942260742,95,62,2.7179718017578125e-05,87,62,2.7894973754882812e-05,icloud.com
685,47,0,116,63,0.013493061065673828,98,63,0.014527082443237305,95,63,5.602836608886719e-05,87,63,0.0008790493011474609,icloud.com
685,47,0,116,63,0.015339851379394531,98,63,0.013131141662597656,95,63,5.793571472167969e-05,87,63,0.00010395050048828125,icloud.com
896,44,0,116,62,0.03213000297546387,98,62,0.0018770694732666016,95,62,4.0531158447265625e-06,87,62,0.001968860626220703,icloud.com
500,46,0,116,62,0.013918876647949219,1500,62,0.009005069732666016,220,62,0.03592395782470703,323,46,0.0007789134979248047,icloud.com
688,47,0,116,63,0.08174300193786621,323,47,0.05048108100891113,385,47,0.00049591064453125,98,63,0.012413978576660156,icloud.com
1280,45,0,154,45,3.0994415283203125e-06,116,63,0.03592991828918457,98,63,0.011246204376220703,95,63,2.5987625122070312e-05,icloud.com
897,44,0,116,62,0.05467510223388672,98,62,0.039340972900390625,95,62,6.890296936035156e-05,87,62,4.0531158447265625e-06,icloud.com
500,45,0,116,63,0.057066917419433594,98,63,3.0994415283203125e-06,95,63,1.9073486328125e-06,87,63,2.1457672119140625e-06,icloud.com
355,44,0,98,62,0.041760921478271484,95,62,1.5974044799804688e-05,87,62,4.0531158447265625e-06,327,62,7.915496826171875e-05,icloud.com
355,44,0,116,62,0.0907289981842041,98,62,0.003551959991455078,95,62,5.698204040527344e-05,87,62,0.00044608116149902344,icloud.com
501,45,0,116,62,0.04381203651428223,98,62,0.006356000900268555,95,62,2.288818359375e-05,87,62,0.0007941722869873047,icloud.com
354,45,0,116,62,0.04330706596374512,98,62,0.0076999664306640625,95,62,2.5033950805664062e-05,87,62,9.584426879882812e-05,icloud.com
501,46,0,116,62,0.031108856201171875,98,62,0.0022971630096435547,95,62,3.504753112792969e-05,87,62,0.0005829334259033203,icloud.com
502,64,0,116,64,0.10224580764770508,98,64,0.012897014617919922,95,64,0.0001990795135498047,87,64,9.059906005859375e-06,icloud.com
684,47,0,116,63,0.0330958366394043,98,63,0.01060795783996582,95,63,0.000102996826171875,87,63,5.316734313964844e-05,icloud.com
354,45,0,116,62,0.023138999938964844,98,62,0.010274887084960938,95,62,6.794929504394531e-05,87,62,2.1457672119140625e-06,icloud.com
501,46,0,116,62,0.01278996467590332,98,62,0.008373022079467773,95,62,4.100799560546875e-05,87,62,1.0013580322265625e-05,icloud.com
600,44,0,119,44,0.3433840274810791,116,62,0.20213794708251953,98,62,0.0006420612335205078,95,62,0.007136106491088867,icloud.com
502,44,0,116,62,0.04263615608215332,98,62,0.0006308555603027344,95,62,0.000141143798828125,87,62,9.5367431640625e-07,icloud.com
1270,44,0,132,62,0.042832136154174805,337,62,0.019720792770385742,355,44,0.028439998626708984,355,44,0.00036907196044921875,icloud.com
502,64,0,116,64,0.11600589752197266,98,64,0.011960029602050781,95,64,1.1920928955078125e-05,87,64,5.9604644775390625e-06,icloud.com
266,46,0,116,62,0.042903900146484375,98,62,0.04167294502258301,95,62,0.00021600723266601562,87,62,5.0067901611328125e-06,icloud.com
264,46,0,116,62,0.03710293769836426,98,62,0.01794290542602539,95,62,0.0007619857788085938,87,62,3.695487976074219e-05,icloud.com
354,44,0,116,62,0.012174844741821289,98,62,0.00539708137512207,95,62,3.0994415283203125e-05,87,62,0.0015959739685058594,icloud.com
1270,46,0,132,62,0.01417994499206543,1160,62,0.013952016830444336,689,62,0.0012722015380859375,355,46,0.031764984130859375,icloud.com
688,47,0,116,63,0.02319812774658203,98,63,0.004477024078369141,95,63,5.888938903808594e-05,87,63,5.698204040527344e-05,icloud.com
266,45,0,116,62,0.06760597229003906,98,62,0.013400077819824219,95,62,1.3828277587890625e-05,87,62,3.409385681152344e-05,icloud.com
502,45,0,116,62,0.031590938568115234,98,62,0.002177000045776367,95,62,1.6927719116210938e-05,87,62,3.1948089599609375e-05,icloud.com
502,46,0,116,62,0.04888105392456055,98,62,0.014477968215942383,95,62,5.9604644775390625e-06,87,62,2.3126602172851562e-05,icloud.com
502,44,0,116,62,0.030935049057006836,98,62,0.01935291290283203,95,62,1.4066696166992188e-05,87,62,2.09808349609375e-05,icloud.com
502,64,0,116,64,0.029089927673339844,98,64,0.003690004348754883,95,64,5.0067901611328125e-06,87,64,0.0009601116180419922,icloud.com
501,46,0,116,62,0.018188953399658203,98,62,0.0021059513092041016,95,62,2.9087066650390625e-05,87,62,0.0005218982696533203,icloud.com
501,46,0,116,62,0.025423049926757812,98,62,0.011336088180541992,95,62,1.5020370483398438e-05,87,62,0.00011491775512695312,icloud.com
502,64,0,116,62,0.2429490089416504,98,62,9.059906005859375e-06,95,62,1.1920928955078125e-05,87,62,1.1920928955078125e-05,icloud.com
502,46,0,116,62,0.04074597358703613,98,62,0.006097078323364258,95,62,1.9073486328125e-06,87,62,0.0001990795135498047,icloud.com
501,40,0,116,63,0.020741939544677734,98,63,0.020617008209228516,95,63,3.0994415283203125e-06,87,63,2.86102294921875e-06,icloud.com
500,45,0,116,62,0.03506302833557129,98,62,0.016276121139526367,95,62,1.7881393432617188e-05,87,62,2.6941299438476562e-05,icloud.com
264,46,0,116,62,0.04951190948486328,98,62,0.03133797645568848,95,62,0.0011539459228515625,87,62,6.508827209472656e-05,icloud.com
502,46,0,116,62,0.017245054244995117,98,62,0.0037670135498046875,95,62,6.794929504394531e-05,87,62,8.106231689453125e-06,icloud.com
501,46,0,116,62,0.014895915985107422,98,62,0.009365081787109375,95,62,2.193450927734375e-05,87,62,4.601478576660156e-05,icloud.com
1270,46,0,132,62,0.04314112663269043,1039,62,0.002441883087158203,355,46,0.046389102935791016,355,46,0.0005979537963867188,icloud.com
502,64,0,116,64,0.03063201904296875,98,64,0.01947188377380371,95,64,1.0013580322265625e-05,87,64,3.0994415283203125e-06,icloud.com
265,44,0,116,62,0.021512985229492188,98,62,3.814697265625e-06,95,62,7.319450378417969e-05,87,62,0.0002238750457763672,icloud.com
265,46,0,116,62,0.04188203811645508,98,62,0.03696012496948242,95,62,0.0012240409851074219,87,62,2.288818359375e-05,icloud.com
502,46,0,116,62,0.010677099227905273,98,62,0.03781700134277344,95,62,1.3828277587890625e-05,87,62,0.0007300376892089844,icloud.com
502,46,0,116,62,0.02210688591003418,98,62,0.003075122833251953,95,62,2.6941299438476562e-05,87,62,2.6941299438476562e-05,icloud.com
501,46,0,116,62,0.010720014572143555,98,62,0.001817941665649414,95,62,3.409385681152344e-05,87,62,2.5033950805664062e-05,icloud.com
684,47,0,116,63,0.019292116165161133,98,63,0.02166891098022461,95,63,0.0001270771026611328,87,63,0.00037598609924316406,icloud.com
116,63,0,98,63,3.0994415283203125e-06,95,63,1.9073486328125e-06,87,63,5.698204040527344e-05,1179,63,2.1457672119140625e-06,icloud.com
690,47,0,116,63,0.4129951000213623,98,63,0.00024390220642089844,95,63,0.00034117698669433594,87,63,0.0003719329833984375,icloud.com
501,46,0,116,62,0.037648916244506836,98,62,0.02031397819519043,95,62,4.0531158447265625e-06,87,62,3.0994415283203125e-06,icloud.com
501,49,0,116,62,0.051178932189941406,98,62,0.006039142608642578,95,62,0.0008738040924072266,87,62,4.8160552978515625e-05,icloud.com
501,45,0,116,62,0.04635000228881836,98,62,0.0448460578918457,95,62,6.103515625e-05,323,45,2.86102294921875e-06,icloud.com
501,46,0,116,62,0.033445119857788086,98,62,0.0172879695892334,95,62,1.9073486328125e-06,87,62,0.0006070137023925781,icloud.com
1260,39,0,132,63,0.029757022857666016,1158,63,0.017177104949951172,557,63,1.9788742065429688e-05,355,39,0.040015220642089844,icloud.com
